loss,acc,val_loss,val_acc
0.4612071778093065,0.791970802919708,0.3705531060695648,0.8909090909090909
0.456764657156808,0.7828467153284672,0.3762709200382232,0.8727272727272727
0.4583094877856118,0.7874087591240876,0.3704430758953094,0.8909090909090909
0.456627756357193,0.7947080291970803,0.3712873756885528,0.8727272727272727
0.4621639481612614,0.7965328467153284,0.3758162260055542,0.8727272727272727
0.4554802911622184,0.7983576642335767,0.3724659085273742,0.8545454545454545
0.4514609737055642,0.781934306569343,0.3758970201015472,0.8727272727272727
0.4451990519251142,0.7901459854014599,0.3745630979537964,0.8545454545454545
0.4464036881923675,0.7928832116788321,0.3911348283290863,0.8181818181818182
0.4547418066433498,0.7782846715328468,0.3915653228759765,0.8545454545454545
0.4732799163886479,0.7874087591240876,0.4000967144966125,0.8363636363636363
0.4690236185278211,0.7718978102189781,0.3994978964328766,0.8545454545454545
0.4599883258342743,0.801094890510949,0.3878571689128876,0.8545454545454545
0.4564357374395643,0.7937956204379562,0.3723458051681518,0.8363636363636363
0.4519694447517395,0.7956204379562044,0.36611208319664,0.8545454545454545
0.4672589131764003,0.7892335766423357,0.3752755522727966,0.8545454545454545
0.4513248656477246,0.7883211678832117,0.3717895746231079,0.8727272727272727
0.4604380803448813,0.791970802919708,0.3795310258865356,0.8727272727272727
0.4581503885132926,0.8175182481751825,0.3724924623966217,0.8545454545454545
0.4587734469345638,0.7864963503649635,0.3736435770988464,0.8727272727272727
0.4502332925796509,0.7883211678832117,0.3679341673851013,0.8545454545454545
0.4555629985673087,0.7892335766423357,0.3695048689842224,0.8727272727272727
0.4738625466823578,0.7937956204379562,0.3793032467365265,0.8727272727272727
0.4576560028961726,0.7855839416058394,0.3901679217815399,0.8727272727272727
0.460812223809106,0.7874087591240876,0.3820096254348755,0.8363636363636363
0.4613257246358054,0.8038321167883211,0.3758937418460846,0.8363636363636363
0.453497964143753,0.7892335766423357,0.3779590427875519,0.8545454545454545
0.454356678043093,0.7965328467153284,0.3701467216014862,0.8727272727272727
0.4589055827685764,0.7746350364963503,0.3747373223304748,0.8545454545454545
0.4514696908848626,0.7846715328467153,0.37469682097435,0.8909090909090909
0.444922365461077,0.7828467153284672,0.3886979818344116,0.8727272727272727
0.4442143201828002,0.8129562043795621,0.3796839416027069,0.8727272727272727
0.4291932838303702,0.8129562043795621,0.380472868680954,0.8545454545454545
0.4292934588023594,0.8001824817518248,0.381517082452774,0.8727272727272727
0.4462800366537912,0.801094890510949,0.3690199851989746,0.8363636363636363
0.4669500061443873,0.7874087591240876,0.3740533292293548,0.8545454545454545
0.4459547127996172,0.791970802919708,0.3675161898136139,0.8545454545454545
0.4481069053922381,0.8074817518248175,0.3672843873500824,0.8727272727272727
0.4480949469975063,0.7892335766423357,0.3756552934646606,0.8545454545454545
0.4425543214593614,0.8111313868613139,0.3750537633895874,0.8909090909090909
0.4474959109510694,0.801094890510949,0.3693182170391083,0.8727272727272727
0.452376799924033,0.7947080291970803,0.366452693939209,0.8363636363636363
0.4437010603291648,0.801094890510949,0.361312597990036,0.8727272727272727
0.4429018318653107,0.7965328467153284,0.3632687926292419,0.8545454545454545
0.4649500352995736,0.801094890510949,0.3564991950988769,0.8363636363636363
0.4363611374582563,0.7956204379562044,0.3627164661884308,0.8545454545454545
0.4384316887174334,0.8038321167883211,0.370963841676712,0.8363636363636363
0.4223951837846211,0.8111313868613139,0.3589215874671936,0.8545454545454545
0.4419952247823988,0.8156934306569343,0.3693162500858307,0.8545454545454545
0.4317362529890878,0.7992700729927007,0.3586783409118652,0.8727272727272727
0.4675845112119402,0.7855839416058394,0.3631156384944916,0.8545454545454545
0.4383452355861664,0.8102189781021898,0.3707472383975982,0.8545454545454545
0.449626578603472,0.7901459854014599,0.3772351145744324,0.8727272727272727
0.4318143725395202,0.8102189781021898,0.3777439296245575,0.8727272727272727
0.4338441525186811,0.7901459854014599,0.3776241540908813,0.8727272727272727
0.4299630910158157,0.7947080291970803,0.3702615201473236,0.8545454545454545
0.4519099278109414,0.7937956204379562,0.3701552748680115,0.8363636363636363
0.4412620195320674,0.8001824817518248,0.3692666292190552,0.8545454545454545
0.4390886425971985,0.8120437956204379,0.3693171441555023,0.8363636363636363
0.44478948031153,0.8029197080291971,0.3763693273067474,0.8363636363636363
0.4244879671505519,0.8175182481751825,0.3745950162410736,0.8363636363636363
0.417873340845108,0.8138686131386861,0.3660845458507538,0.8363636363636363
0.4482036794934954,0.791058394160584,0.3735398054122925,0.8363636363636363
0.4598536559513637,0.7937956204379562,0.3767613470554352,0.8545454545454545
0.4465322298663003,0.7864963503649635,0.3675399720668793,0.8545454545454545
0.456159724508013,0.791970802919708,0.3633916079998016,0.8363636363636363
0.4263226738997868,0.8093065693430657,0.3590281903743744,0.8363636363636363
0.4508561747414725,0.7956204379562044,0.3724627196788788,0.8363636363636363
0.4442771477358682,0.7874087591240876,0.3588498532772064,0.8363636363636363
0.4473635724612644,0.7892335766423357,0.3712472319602966,0.8363636363636363
0.4438291983945029,0.7956204379562044,0.372378259897232,0.8545454545454545
0.4324881336518696,0.8029197080291971,0.3730899393558502,0.8545454545454545
0.414708872778075,0.8248175182481752,0.3702013790607452,0.8363636363636363
0.4274575846535819,0.8001824817518248,0.3684040307998657,0.8363636363636363
0.4660962947777339,0.7983576642335767,0.3760589361190796,0.8363636363636363
0.4380421280860901,0.7883211678832117,0.382827877998352,0.8363636363636363
0.4585280197007315,0.791058394160584,0.375600665807724,0.8363636363636363
0.4147797324827739,0.8184306569343066,0.3735080361366272,0.8545454545454545
0.4496001192501613,0.7992700729927007,0.3763119578361511,0.8727272727272727
0.4805953936917441,0.7737226277372263,0.3977996706962585,0.8727272727272727
0.4126178630760738,0.8138686131386861,0.3829182982444763,0.8545454545454545
0.4452862918376922,0.7874087591240876,0.3784999251365661,0.8727272727272727
0.4077853343316487,0.8202554744525548,0.3666941523551941,0.8545454545454545
0.425063282251358,0.8138686131386861,0.3679277598857879,0.8545454545454545
0.4249772246394838,0.8111313868613139,0.3617788851261139,0.8545454545454545
0.4267219117709568,0.8120437956204379,0.3734182119369507,0.8545454545454545
0.4277779383318765,0.8175182481751825,0.3709948360919952,0.8545454545454545
0.4175826319626399,0.8001824817518248,0.3725829720497131,0.8363636363636363
0.3990981787443161,0.822992700729927,0.3742921054363251,0.8363636363636363
0.4433858036994934,0.7965328467153284,0.3820802867412567,0.8363636363636363
0.433722425358636,0.8038321167883211,0.3779589831829071,0.8727272727272727
0.4344566541058676,0.7892335766423357,0.3671357333660126,0.8727272727272727
0.4249871615852628,0.7992700729927007,0.3738774359226227,0.8727272727272727
0.4302917846611568,0.8001824817518248,0.3661715090274811,0.8727272727272727
0.4251006986413683,0.8083941605839416,0.3693080544471741,0.8727272727272727
0.4360021122864314,0.7965328467153284,0.3678029775619507,0.8727272727272727
0.4277057979788099,0.791058394160584,0.3869917094707489,0.8727272727272727
0.4163926550320216,0.801094890510949,0.3677067160606384,0.8909090909090909
0.444322053023747,0.7965328467153284,0.3743632137775421,0.8909090909090909
0.4502874204090663,0.7937956204379562,0.3711326420307159,0.8909090909090909
0.4559419955526079,0.7855839416058394,0.3591311872005462,0.8909090909090909
0.4357209810188838,0.8147810218978102,0.3672742247581482,0.8909090909090909
0.4264467588492802,0.8102189781021898,0.3680603504180908,0.8909090909090909
0.4277998562370028,0.8065693430656934,0.3712029457092285,0.8909090909090909
0.4080769879477364,0.8147810218978102,0.3731658160686493,0.8909090909090909
0.4476934688431876,0.7937956204379562,0.3728592693805694,0.8727272727272727
0.4235140672751835,0.7992700729927007,0.3632470369338989,0.8545454545454545
0.4260906824043819,0.7965328467153284,0.3614638745784759,0.8545454545454545
0.4256223082542419,0.802007299270073,0.3632636964321136,0.8545454545454545
0.4260335334709712,0.8111313868613139,0.3629076182842254,0.8545454545454545
0.4440069309302739,0.801094890510949,0.3666655719280243,0.8727272727272727
0.4129125024591173,0.8184306569343066,0.3573466837406158,0.8727272727272727
0.4318507696901049,0.7992700729927007,0.3548504114151001,0.8727272727272727
0.4436176683221544,0.8047445255474452,0.3547326028347015,0.8727272727272727
0.4084805190563202,0.8147810218978102,0.361493319272995,0.8727272727272727
0.458447248169354,0.7965328467153284,0.3702698647975921,0.8909090909090909
0.4365812480449677,0.7846715328467153,0.368897795677185,0.8727272727272727
0.4455924808979034,0.7947080291970803,0.3678772449493408,0.8727272727272727
0.4283608538763864,0.8083941605839416,0.3752349019050598,0.8909090909090909
0.4332644637141909,0.8065693430656934,0.368407279253006,0.8909090909090909
0.440298410824367,0.7983576642335767,0.3744306862354278,0.8909090909090909
0.4266042705093111,0.8093065693430657,0.3790629208087921,0.8909090909090909
0.4065825751849583,0.8147810218978102,0.3673511743545532,0.8909090909090909
0.4195607823984963,0.8001824817518248,0.3680208027362823,0.8909090909090909
0.4166107765265873,0.8074817518248175,0.3717144131660461,0.8909090909090909
0.4191064860139574,0.8129562043795621,0.3650740683078766,0.8909090909090909
0.4493130002702985,0.7883211678832117,0.3659310638904571,0.8909090909090909
0.4096316418477467,0.8074817518248175,0.3723132908344269,0.8909090909090909
0.4155844071081706,0.8056569343065694,0.366151213645935,0.8909090909090909
0.4443499888692583,0.7937956204379562,0.3713629841804504,0.8909090909090909
0.4279326319694519,0.8056569343065694,0.3744866549968719,0.8909090909090909
0.4335693912846701,0.8074817518248175,0.3724192380905151,0.8727272727272727
0.4129149998937334,0.8147810218978102,0.3622676134109497,0.8727272727272727
0.4165320464542933,0.823905109489051,0.3674913346767425,0.8727272727272727
0.4113844556467874,0.8129562043795621,0.3782832026481628,0.8727272727272727
0.4028828416551862,0.8184306569343066,0.3707620799541473,0.8727272727272727
0.3971191261495863,0.8102189781021898,0.3623223006725311,0.8909090909090909
0.4121161546025957,0.8111313868613139,0.3648500740528106,0.8909090909090909
0.4565428188868931,0.7992700729927007,0.3612858653068542,0.8909090909090909
0.3931113988161087,0.8166058394160584,0.3561984896659851,0.8909090909090909
0.4187068922179086,0.801094890510949,0.3554543256759643,0.8909090909090909
0.4274701152529035,0.8056569343065694,0.3537794053554535,0.8727272727272727
0.4269507876464298,0.8102189781021898,0.3578036725521087,0.8727272727272727
0.4360395925385611,0.8074817518248175,0.3678795993328094,0.8727272727272727
0.4585999837943486,0.7937956204379562,0.3694444000720978,0.8545454545454545
0.4131169953516551,0.8120437956204379,0.3668414652347564,0.8545454545454545
0.4125466304165976,0.8111313868613139,0.3630901575088501,0.8545454545454545
0.4396524838038853,0.7892335766423357,0.3700123727321625,0.8545454545454545
0.4104997192110334,0.8111313868613139,0.3789918124675751,0.8727272727272727
0.4292123198509216,0.8093065693430657,0.3641228079795837,0.8909090909090909
0.4187420248985291,0.8065693430656934,0.3600462675094604,0.8727272727272727
0.4335359445640019,0.8120437956204379,0.3641667366027832,0.8727272727272727
0.446293967962265,0.8001824817518248,0.3727886378765106,0.8909090909090909
0.4426271992070334,0.8065693430656934,0.3624082207679748,0.8545454545454545
0.4027009419032505,0.8220802919708029,0.3808526992797851,0.8545454545454545
0.4137679943016597,0.8156934306569343,0.3761796653270721,0.8727272727272727
0.4248056547982352,0.8074817518248175,0.3777421712875366,0.8727272727272727
0.4134831752095904,0.8065693430656934,0.3739791810512543,0.8727272727272727
0.4026179535048348,0.8202554744525548,0.3618925511837005,0.8363636363636363
0.4396244751555579,0.8074817518248175,0.371168702840805,0.8727272727272727
0.4183342090674809,0.8120437956204379,0.3842308819293976,0.8727272727272727
0.3952183536120823,0.8111313868613139,0.3634178638458252,0.8727272727272727
0.4265476201261793,0.802007299270073,0.3660729825496673,0.8727272727272727
0.4113130007471357,0.823905109489051,0.3608164191246032,0.8727272727272727
0.3965219063418252,0.8248175182481752,0.3688533008098602,0.8545454545454545
0.4053086604390825,0.8120437956204379,0.3785672485828399,0.8545454545454545
0.4272029310464859,0.8120437956204379,0.3730724453926086,0.8545454545454545
0.4154099217482975,0.8111313868613139,0.3673747479915619,0.8363636363636363
0.3908974068505423,0.8248175182481752,0.3681384623050689,0.8363636363636363
0.4222928558077131,0.8038321167883211,0.3734659254550934,0.8545454545454545
0.3986910164356231,0.8074817518248175,0.3635261058807373,0.8545454545454545
0.4526098276887621,0.8065693430656934,0.3710741698741913,0.8363636363636363
0.4195412239858082,0.7947080291970803,0.3593624830245971,0.8545454545454545
0.4037648988621575,0.8065693430656934,0.3706684708595276,0.8545454545454545
0.3936357617378235,0.8166058394160584,0.3678343892097473,0.8545454545454545
0.4299113188471113,0.7928832116788321,0.3668273091316223,0.8545454545454545
0.4535825622933251,0.8029197080291971,0.3626738786697387,0.8545454545454545
0.4166406043938228,0.8047445255474452,0.3703882694244385,0.8545454545454545
0.4025814005306788,0.8047445255474452,0.3719139695167541,0.8545454545454545
0.4211658094610486,0.8193430656934306,0.3814009130001068,0.8545454545454545
0.4129457090582166,0.8056569343065694,0.3713854551315307,0.8545454545454545
0.426433812720435,0.7901459854014599,0.3749184906482696,0.8545454545454545
0.4109282152993338,0.791058394160584,0.3693313598632812,0.8545454545454545
0.3976185483591897,0.8093065693430657,0.3638747334480285,0.8727272727272727
0.4600609302520752,0.7992700729927007,0.3788088262081146,0.8545454545454545
0.3858465190444674,0.8312043795620438,0.372363418340683,0.8363636363636363
0.4146270147391728,0.7974452554744526,0.3663700819015503,0.8363636363636363
0.4250133901834488,0.8147810218978102,0.3703047335147857,0.8363636363636363
0.4165037666048322,0.8129562043795621,0.3662582337856293,0.8545454545454545
0.4034267055136817,0.8111313868613139,0.3642931282520294,0.8363636363636363
0.4093898581607001,0.8220802919708029,0.3790584504604339,0.8363636363636363
0.4026114416973931,0.8038321167883211,0.3758369982242584,0.8363636363636363
0.444441933291299,0.801094890510949,0.3691813051700592,0.8363636363636363
0.4055852779320308,0.8211678832116789,0.3680907785892486,0.8363636363636363
0.4008612730673381,0.8220802919708029,0.3748421967029571,0.8363636363636363
0.4097424519913537,0.8065693430656934,0.3735173046588897,0.8363636363636363
0.4119716141905103,0.8248175182481752,0.3752105236053467,0.8363636363636363
0.4258008599281311,0.8065693430656934,0.3823789954185486,0.8363636363636363
0.3913992553949356,0.8202554744525548,0.3734154105186462,0.8363636363636363
0.3928100458213261,0.8083941605839416,0.367963045835495,0.8363636363636363
0.4394396339144025,0.801094890510949,0.3844732046127319,0.8363636363636363
0.4017421569143022,0.8129562043795621,0.3870185017585754,0.8363636363636363
0.4358516837869371,0.8065693430656934,0.3875302970409393,0.8363636363636363
0.4116086146661213,0.8056569343065694,0.3879691362380981,0.8181818181818182
0.4138425294842038,0.7983576642335767,0.3786640465259552,0.8363636363636363
0.4074482922043119,0.8193430656934306,0.3769941031932831,0.8363636363636363
0.4073843095983778,0.8065693430656934,0.3766573667526245,0.8363636363636363
0.4564975687435695,0.7901459854014599,0.4001733958721161,0.8181818181818182
0.3920497319528034,0.8211678832116789,0.3941979706287384,0.8363636363636363
0.4135461705071585,0.8083941605839416,0.3938203155994415,0.8545454545454545
0.4110854774713516,0.8275547445255474,0.3872057497501373,0.8545454545454545
0.3941333200250353,0.8266423357664233,0.3967189788818359,0.8363636363636363
0.3985506641013281,0.8193430656934306,0.4071432948112488,0.8181818181818182
0.4405106272016252,0.8001824817518248,0.4156367778778076,0.8181818181818182
0.4110608790602003,0.8202554744525548,0.4128326177597046,0.8363636363636363
0.4082699963024684,0.8193430656934306,0.3996748328208923,0.8363636363636363
0.4103221229144505,0.801094890510949,0.4029631614685058,0.8181818181818182
0.4103582501411438,0.8156934306569343,0.4020905196666717,0.8363636363636363
0.3920489294188363,0.8147810218978102,0.4173495769500732,0.8181818181818182
0.3879736772605351,0.8166058394160584,0.4052152931690216,0.8363636363636363
0.4160527608224323,0.8029197080291971,0.4109209179878235,0.8363636363636363
0.4215530165604182,0.8038321167883211,0.401994526386261,0.8363636363636363
0.4070030348641532,0.8093065693430657,0.3934560418128967,0.8363636363636363
0.3873199816261019,0.8093065693430657,0.4001713693141937,0.8363636363636363
0.4088103609425681,0.8093065693430657,0.3975809812545776,0.8363636363636363
0.4247028308255332,0.791970802919708,0.3964438438415527,0.8363636363636363
0.4072556065661566,0.8257299270072993,0.3940015435218811,0.8181818181818182
0.410356034551348,0.802007299270073,0.3846035301685333,0.8181818181818182
0.4165414111954825,0.8093065693430657,0.3891170024871826,0.8363636363636363
0.3921529863561903,0.8284671532846716,0.390063613653183,0.8181818181818182
0.409811007125037,0.8175182481751825,0.3898146152496338,0.8181818181818182
0.4074826138360159,0.8056569343065694,0.3896566033363342,0.8181818181818182
0.4066324170146669,0.8120437956204379,0.3825366795063019,0.8181818181818182
0.4026629307440349,0.8175182481751825,0.3784722685813904,0.8181818181818182
0.4216169306210109,0.8047445255474452,0.3900407254695892,0.8363636363636363
0.4234367515359606,0.8083941605839416,0.3879390358924866,0.8363636363636363
0.3982499016182763,0.8129562043795621,0.3946572840213775,0.8363636363636363
0.4224041078771863,0.7974452554744526,0.3834130465984344,0.8363636363636363
0.4106503129005432,0.8056569343065694,0.3751658797264099,0.8363636363636363
0.4073503902980259,0.8193430656934306,0.3750270307064056,0.8545454545454545
0.4137163289955684,0.8047445255474452,0.3803748190402984,0.8545454545454545
0.3634626673800604,0.8385036496350365,0.3698737919330597,0.8545454545454545
0.4435057299477713,0.7928832116788321,0.3756262362003326,0.8363636363636363
0.4180816497121538,0.8156934306569343,0.3773098886013031,0.8363636363636363
0.404959454706737,0.8065693430656934,0.3709956109523773,0.8363636363636363
0.417682318176542,0.8074817518248175,0.3810216188430786,0.8363636363636363
0.4246906765869686,0.8038321167883211,0.3821440935134887,0.8363636363636363
0.4307852353368486,0.8111313868613139,0.380329430103302,0.8363636363636363
0.4292427216257368,0.7791970802919708,0.3943579792976379,0.8363636363636363
0.4024650918585913,0.8093065693430657,0.3873541355133056,0.8363636363636363
0.4191082571234021,0.8056569343065694,0.3831466436386108,0.8181818181818182
0.4223754661423819,0.8211678832116789,0.3782766163349151,0.8181818181818182
0.4060689151287079,0.8074817518248175,0.3771394193172455,0.8363636363636363
0.4022624850273132,0.8111313868613139,0.3604711592197418,0.8363636363636363
0.4099835778985705,0.8175182481751825,0.3691246807575226,0.8363636363636363
0.4130714697497231,0.8184306569343066,0.3714091777801513,0.8181818181818182
0.4155857060636793,0.7928832116788321,0.3717116415500641,0.8363636363636363
0.4021040294851575,0.8184306569343066,0.3653465211391449,0.8363636363636363
0.3981752284935542,0.8220802919708029,0.3682850897312164,0.8545454545454545
0.3914751172065734,0.8147810218978102,0.3565513789653778,0.8545454545454545
0.4110215089150837,0.8138686131386861,0.3639202713966369,0.8363636363636363
0.4020323983260563,0.8120437956204379,0.3652295768260956,0.8363636363636363
0.3973472782543727,0.8147810218978102,0.3682947158813476,0.8545454545454545
0.3822231620550155,0.8284671532846716,0.370779275894165,0.8545454545454545
0.4083538804735456,0.7928832116788321,0.3777354657649994,0.8545454545454545
0.4083594424383981,0.8029197080291971,0.3985923528671264,0.8363636363636363
0.4071704532418932,0.8065693430656934,0.3720961809158325,0.8363636363636363
0.3861291314874376,0.8302919708029197,0.3739053308963775,0.8545454545454545
0.4285684006554739,0.8138686131386861,0.3939247727394104,0.8545454545454545
0.4471412437302726,0.8065693430656934,0.377324104309082,0.8545454545454545
0.3694340339728764,0.833941605839416,0.364417016506195,0.8545454545454545
0.4224959007331303,0.8166058394160584,0.3834652900695801,0.8363636363636363
0.4088493304593222,0.8220802919708029,0.3814161419868469,0.8363636363636363
0.4162220963409969,0.8065693430656934,0.3811720907688141,0.8363636363636363
0.4198555665356772,0.8120437956204379,0.3901002109050751,0.8545454545454545
0.4130376517772675,0.8102189781021898,0.374198317527771,0.8545454545454545
0.4114549279212952,0.8065693430656934,0.3915688097476959,0.8545454545454545
0.4045809413705553,0.8275547445255474,0.3832453489303589,0.8363636363636363
0.407940308536802,0.8093065693430657,0.3831733465194702,0.8363636363636363
0.3899284264871052,0.8220802919708029,0.3774930536746979,0.8363636363636363
0.4156620332172939,0.8147810218978102,0.3751264214515686,0.8181818181818182
0.413585136617933,0.8220802919708029,0.3663532137870788,0.8181818181818182
0.4021054625511169,0.8375912408759124,0.3713279664516449,0.8363636363636363
0.4091398251908166,0.8056569343065694,0.3811474144458771,0.8363636363636363
0.4159737876483372,0.8156934306569343,0.3767190873622894,0.8181818181818182
0.4256482741662434,0.7992700729927007,0.3815987110137939,0.8181818181818182
0.4024091307606016,0.8156934306569343,0.3863528072834015,0.8363636363636363
0.4343326262065342,0.7855839416058394,0.3798204362392425,0.8363636363636363
0.4057596892118454,0.802007299270073,0.3665193617343902,0.8363636363636363
0.4138523459434509,0.8111313868613139,0.358890950679779,0.8363636363636363
0.4065569775445121,0.8156934306569343,0.3597418665885925,0.8363636363636363
0.4037756987980433,0.8166058394160584,0.3542405366897583,0.8363636363636363
0.4060684544699532,0.8129562043795621,0.3543108999729156,0.8545454545454545
0.4103443822690418,0.8047445255474452,0.3607864379882812,0.8363636363636363
0.387828813280378,0.8248175182481752,0.3498368263244629,0.8363636363636363
